,UniqueCarrier,Origin,Dest,Route,count,Description,lat1,long1,lat2,long2
7667,F9,DEN,BZN,DENBZN,1,Frontier Airlines Inc.,39.85840806,-104.6670019,45.77690139,-111.1530072
7668,OO,DEN,BZN,DENBZN,6729,Skywest Airlines Inc.,39.85840806,-104.6670019,45.77690139,-111.1530072
7669,NW,DTW,BZN,DTWBZN,205,Northwest Airlines Inc.,42.21205889,-83.34883583,45.77690139,-111.1530072
7670,OO,HLN,BZN,HLNBZN,1,Skywest Airlines Inc.,46.60681806,-111.9827503,45.77690139,-111.1530072
7671,OO,IDA,BZN,IDABZN,1,Skywest Airlines Inc.,43.51455556,-112.0701667,45.77690139,-111.1530072
7672,OO,MSO,BZN,MSOBZN,2,Skywest Airlines Inc.,46.91630556,-114.0905556,45.77690139,-111.1530072
7673,9E,MSP,BZN,MSPBZN,28,Pinnacle Airlines Inc.,44.88054694,-93.2169225,45.77690139,-111.1530072
7674,NW,MSP,BZN,MSPBZN,10307,Northwest Airlines Inc.,44.88054694,-93.2169225,45.77690139,-111.1530072
7675,DL,SLC,BZN,SLCBZN,8277,Delta Air Lines Inc.,40.78838778,-111.9777731,45.77690139,-111.1530072
7676,EV,SLC,BZN,SLCBZN,651,Atlantic Southeast Airlines,40.78838778,-111.9777731,45.77690139,-111.1530072
7677,OO,SLC,BZN,SLCBZN,9264,Skywest Airlines Inc.,40.78838778,-111.9777731,45.77690139,-111.1530072
7678,OO,ORD,BZN,ORDBZN,594,Skywest Airlines Inc.,41.979595,-87.90446417,45.77690139,-111.1530072
7679,OO,SFO,BZN,SFOBZN,15,Skywest Airlines Inc.,37.61900194,-122.3748433,45.77690139,-111.1530072
7680,OO,BOI,BZN,BOIBZN,1,Skywest Airlines Inc.,43.56444444,-116.2227778,45.77690139,-111.1530072
7681,OO,BTM,BZN,BTMBZN,3,Skywest Airlines Inc.,45.95479528,-112.49746,45.77690139,-111.1530072
7682,DL,ATL,CAE,ATLCAE,24468,Delta Air Lines Inc.,33.64044444,-84.42694444,33.93884,-81.11953944
7683,EV,ATL,CAE,ATLCAE,8140,Atlantic Southeast Airlines,33.64044444,-84.42694444,33.93884,-81.11953944
7684,OH,ATL,CAE,ATLCAE,8,Comair Inc.,33.64044444,-84.42694444,33.93884,-81.11953944
7685,DH,BOS,CAE,BOSCAE,92,Independence Air,42.3643475,-71.00517917,33.93884,-81.11953944
7686,CO,CHS,CAE,CHSCAE,735,Continental Air Lines Inc.,32.89864639,-80.04050583,33.93884,-81.11953944
7687,US,CLT,CAE,CLTCAE,11237,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),35.21401111,-80.94312583,33.93884,-81.11953944
7688,YV,CLT,CAE,CLTCAE,508,Mesa Airlines Inc.,35.21401111,-80.94312583,33.93884,-81.11953944
7689,DH,CVG,CAE,CVGCAE,2473,Independence Air,39.04614278,-84.6621725,33.93884,-81.11953944
7690,EV,CVG,CAE,CVGCAE,2784,Atlantic Southeast Airlines,39.04614278,-84.6621725,33.93884,-81.11953944
7691,OH,CVG,CAE,CVGCAE,3353,Comair Inc.,39.04614278,-84.6621725,33.93884,-81.11953944
7692,YV,DCA,CAE,DCACAE,132,Mesa Airlines Inc.,38.85208333,-77.03772222,33.93884,-81.11953944
7693,EV,DFW,CAE,DFWCAE,2532,Atlantic Southeast Airlines,32.89595056,-97.0372,33.93884,-81.11953944
7694,MQ,DFW,CAE,DFWCAE,2341,American Eagle Airlines Inc.,32.89595056,-97.0372,33.93884,-81.11953944
7695,9E,DTW,CAE,DTWCAE,692,Pinnacle Airlines Inc.,42.21205889,-83.34883583,33.93884,-81.11953944
7696,DH,IAD,CAE,IADCAE,5515,Independence Air,38.94453194,-77.45580972,33.93884,-81.11953944
7697,YV,IAD,CAE,IADCAE,3106,Mesa Airlines Inc.,38.94453194,-77.45580972,33.93884,-81.11953944
7698,XE,IAH,CAE,IAHCAE,3228,Expressjet Airlines Inc.,29.98047222,-95.33972222,33.93884,-81.11953944
7699,EV,LGA,CAE,LGACAE,1095,Atlantic Southeast Airlines,40.77724306,-73.87260917,33.93884,-81.11953944
7700,OH,LGA,CAE,LGACAE,2059,Comair Inc.,40.77724306,-73.87260917,33.93884,-81.11953944
7701,9E,MEM,CAE,MEMCAE,680,Pinnacle Airlines Inc.,35.04241667,-89.97666667,33.93884,-81.11953944
7702,YV,PHL,CAE,PHLCAE,348,Mesa Airlines Inc.,39.87195278,-75.24114083,33.93884,-81.11953944
7703,OO,PIT,CAE,PITCAE,1,Skywest Airlines Inc.,40.49146583,-80.23287083,33.93884,-81.11953944
7704,CO,EWR,CAE,EWRCAE,926,Continental Air Lines Inc.,40.69249722,-74.16866056,33.93884,-81.11953944
7705,XE,EWR,CAE,EWRCAE,3469,Expressjet Airlines Inc.,40.69249722,-74.16866056,33.93884,-81.11953944
7706,EV,JFK,CAE,JFKCAE,2,Atlantic Southeast Airlines,40.63975111,-73.77892556,33.93884,-81.11953944
7707,OH,JFK,CAE,JFKCAE,12,Comair Inc.,40.63975111,-73.77892556,33.93884,-81.11953944
7708,DH,MCO,CAE,MCOCAE,309,Independence Air,28.42888889,-81.31602778,33.93884,-81.11953944
7709,OH,MCO,CAE,MCOCAE,593,Comair Inc.,28.42888889,-81.31602778,33.93884,-81.11953944
7710,XE,MSY,CAE,MSYCAE,1,Expressjet Airlines Inc.,29.99338889,-90.25802778,33.93884,-81.11953944
7711,DH,ORD,CAE,ORDCAE,1912,Independence Air,41.979595,-87.90446417,33.93884,-81.11953944
7712,MQ,ORD,CAE,ORDCAE,94,American Eagle Airlines Inc.,41.979595,-87.90446417,33.93884,-81.11953944
7713,YV,ORD,CAE,ORDCAE,2834,Mesa Airlines Inc.,41.979595,-87.90446417,33.93884,-81.11953944
7714,DH,TPA,CAE,TPACAE,265,Independence Air,27.97547222,-82.53325,33.93884,-81.11953944
7715,EV,TPA,CAE,TPACAE,550,Atlantic Southeast Airlines,27.97547222,-82.53325,33.93884,-81.11953944
7716,XE,AGS,CAE,AGSCAE,1,Expressjet Airlines Inc.,33.369955,-81.96449611,33.93884,-81.11953944
7717,EV,FAY,CAE,FAYCAE,1,Atlantic Southeast Airlines,34.99147222,-78.88,33.93884,-81.11953944
7718,DL,ATL,CAK,ATLCAK,547,Delta Air Lines Inc.,33.64044444,-84.42694444,40.91631194,-81.44246556
7719,EV,ATL,CAK,ATLCAK,5087,Atlantic Southeast Airlines,33.64044444,-84.42694444,40.91631194,-81.44246556
7720,FL,ATL,CAK,ATLCAK,7432,AirTran Airways Corporation,33.64044444,-84.42694444,40.91631194,-81.44246556
7721,OH,ATL,CAK,ATLCAK,3470,Comair Inc.,33.64044444,-84.42694444,40.91631194,-81.44246556
7722,FL,BOS,CAK,BOSCAK,2411,AirTran Airways Corporation,42.3643475,-71.00517917,40.91631194,-81.44246556
7723,YV,CLT,CAK,CLTCAK,3,Mesa Airlines Inc.,35.21401111,-80.94312583,40.91631194,-81.44246556
7724,DH,CVG,CAK,CVGCAK,29,Independence Air,39.04614278,-84.6621725,40.91631194,-81.44246556
7725,EV,CVG,CAK,CVGCAK,281,Atlantic Southeast Airlines,39.04614278,-84.6621725,40.91631194,-81.44246556
7726,OH,CVG,CAK,CVGCAK,7526,Comair Inc.,39.04614278,-84.6621725,40.91631194,-81.44246556
7727,F9,DEN,CAK,DENCAK,1819,Frontier Airlines Inc.,39.85840806,-104.6670019,40.91631194,-81.44246556
7728,OO,DEN,CAK,DENCAK,1,Skywest Airlines Inc.,39.85840806,-104.6670019,40.91631194,-81.44246556
7729,9E,DTW,CAK,DTWCAK,935,Pinnacle Airlines Inc.,42.21205889,-83.34883583,40.91631194,-81.44246556
7730,FL,FLL,CAK,FLLCAK,178,AirTran Airways Corporation,26.07258333,-80.15275,40.91631194,-81.44246556
7731,FL,LGA,CAK,LGACAK,4716,AirTran Airways Corporation,40.77724306,-73.87260917,40.91631194,-81.44246556
7732,US,PIT,CAK,PITCAK,5813,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),40.49146583,-80.23287083,40.91631194,-81.44246556
7733,FL,RSW,CAK,RSWCAK,289,AirTran Airways Corporation,26.53616667,-81.75516667,40.91631194,-81.44246556
7734,FL,LAS,CAK,LASCAK,205,AirTran Airways Corporation,36.08036111,-115.1523333,40.91631194,-81.44246556
7735,FL,MCO,CAK,MCOCAK,1819,AirTran Airways Corporation,28.42888889,-81.31602778,40.91631194,-81.44246556
7736,US,MCO,CAK,MCOCAK,75,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),28.42888889,-81.31602778,40.91631194,-81.44246556
7737,DH,ORD,CAK,ORDCAK,1250,Independence Air,41.979595,-87.90446417,40.91631194,-81.44246556
7738,OO,ORD,CAK,ORDCAK,1669,Skywest Airlines Inc.,41.979595,-87.90446417,40.91631194,-81.44246556
7739,YV,ORD,CAK,ORDCAK,1275,Mesa Airlines Inc.,41.979595,-87.90446417,40.91631194,-81.44246556
7740,FL,TPA,CAK,TPACAK,1416,AirTran Airways Corporation,27.97547222,-82.53325,40.91631194,-81.44246556
7741,DL,ATL,CMH,ATLCMH,27284,Delta Air Lines Inc.,33.64044444,-84.42694444,39.99798528,-82.89188278
7742,OH,ATL,CMH,ATLCMH,172,Comair Inc.,33.64044444,-84.42694444,39.99798528,-82.89188278
7743,CO,AUS,CMH,AUSCMH,2,Continental Air Lines Inc.,30.19453278,-97.66987194,39.99798528,-82.89188278
7744,XE,AUS,CMH,AUSCMH,1,Expressjet Airlines Inc.,30.19453278,-97.66987194,39.99798528,-82.89188278
7745,HP,BDL,CMH,BDLCMH,128,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),41.93887417,-72.68322833,39.99798528,-82.89188278
7746,OH,BDL,CMH,BDLCMH,70,Comair Inc.,41.93887417,-72.68322833,39.99798528,-82.89188278
7747,WN,BNA,CMH,BNACMH,6267,Southwest Airlines Co.,36.12447667,-86.67818222,39.99798528,-82.89188278
7748,B6,BOS,CMH,BOSCMH,431,JetBlue Airways,42.3643475,-71.00517917,39.99798528,-82.89188278
7749,HP,BOS,CMH,BOSCMH,5104,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),42.3643475,-71.00517917,39.99798528,-82.89188278
7750,MQ,BOS,CMH,BOSCMH,6261,American Eagle Airlines Inc.,42.3643475,-71.00517917,39.99798528,-82.89188278
7751,OH,BOS,CMH,BOSCMH,580,Comair Inc.,42.3643475,-71.00517917,39.99798528,-82.89188278
7752,US,BOS,CMH,BOSCMH,936,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),42.3643475,-71.00517917,39.99798528,-82.89188278
7753,OH,BTV,CMH,BTVCMH,1,Comair Inc.,44.47300361,-73.1503125,39.99798528,-82.89188278
7754,HP,BWI,CMH,BWICMH,2900,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),39.17540167,-76.66819833,39.99798528,-82.89188278
7755,WN,BWI,CMH,BWICMH,8199,Southwest Airlines Co.,39.17540167,-76.66819833,39.99798528,-82.89188278
7756,OH,CAE,CMH,CAECMH,1,Comair Inc.,33.93884,-81.11953944,39.99798528,-82.89188278
7757,OH,CAK,CMH,CAKCMH,3,Comair Inc.,40.91631194,-81.44246556,39.99798528,-82.89188278
7758,CO,CLE,CMH,CLECMH,1,Continental Air Lines Inc.,41.41089417,-81.84939667,39.99798528,-82.89188278
7759,XE,CLE,CMH,CLECMH,5616,Expressjet Airlines Inc.,41.41089417,-81.84939667,39.99798528,-82.89188278
7760,US,CLT,CMH,CLTCMH,14742,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),35.21401111,-80.94312583,39.99798528,-82.89188278
7761,YV,CLT,CMH,CLTCMH,1003,Mesa Airlines Inc.,35.21401111,-80.94312583,39.99798528,-82.89188278
7762,DH,CVG,CMH,CVGCMH,201,Independence Air,39.04614278,-84.6621725,39.99798528,-82.89188278
7763,DL,CVG,CMH,CVGCMH,13607,Delta Air Lines Inc.,39.04614278,-84.6621725,39.99798528,-82.89188278
7764,OH,CVG,CMH,CVGCMH,3459,Comair Inc.,39.04614278,-84.6621725,39.99798528,-82.89188278
7765,AA,DAY,CMH,DAYCMH,4,American Airlines Inc.,39.90237583,-84.219375,39.99798528,-82.89188278
7766,CO,DAY,CMH,DAYCMH,1,Continental Air Lines Inc.,39.90237583,-84.219375,39.99798528,-82.89188278
7767,HP,DCA,CMH,DCACMH,5216,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),38.85208333,-77.03772222,39.99798528,-82.89188278
7768,MQ,DCA,CMH,DCACMH,851,American Eagle Airlines Inc.,38.85208333,-77.03772222,39.99798528,-82.89188278
7769,OH,DCA,CMH,DCACMH,2910,Comair Inc.,38.85208333,-77.03772222,39.99798528,-82.89188278
7770,US,DCA,CMH,DCACMH,5180,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),38.85208333,-77.03772222,39.99798528,-82.89188278
7771,OO,DEN,CMH,DENCMH,265,Skywest Airlines Inc.,39.85840806,-104.6670019,39.99798528,-82.89188278
7772,UA,DEN,CMH,DENCMH,7690,United Air Lines Inc.,39.85840806,-104.6670019,39.99798528,-82.89188278
7773,AA,DFW,CMH,DFWCMH,15768,American Airlines Inc.,32.89595056,-97.0372,39.99798528,-82.89188278
7774,MQ,DFW,CMH,DFWCMH,4533,American Eagle Airlines Inc.,32.89595056,-97.0372,39.99798528,-82.89188278
7775,9E,DTW,CMH,DTWCMH,987,Pinnacle Airlines Inc.,42.21205889,-83.34883583,39.99798528,-82.89188278
7776,HP,DTW,CMH,DTWCMH,248,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),42.21205889,-83.34883583,39.99798528,-82.89188278
7777,NW,DTW,CMH,DTWCMH,23023,Northwest Airlines Inc.,42.21205889,-83.34883583,39.99798528,-82.89188278
7778,DL,FLL,CMH,FLLCMH,269,Delta Air Lines Inc.,26.07258333,-80.15275,39.99798528,-82.89188278
7779,HP,FLL,CMH,FLLCMH,180,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),26.07258333,-80.15275,39.99798528,-82.89188278
7780,OH,FLL,CMH,FLLCMH,92,Comair Inc.,26.07258333,-80.15275,39.99798528,-82.89188278
7781,OH,GSO,CMH,GSOCMH,1,Comair Inc.,36.09774694,-79.9372975,39.99798528,-82.89188278
7782,DH,IAD,CMH,IADCMH,4712,Independence Air,38.94453194,-77.45580972,39.99798528,-82.89188278
7783,MQ,IAD,CMH,IADCMH,45,American Eagle Airlines Inc.,38.94453194,-77.45580972,39.99798528,-82.89188278
7784,US,IAD,CMH,IADCMH,1034,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),38.94453194,-77.45580972,39.99798528,-82.89188278
7785,CO,IAH,CMH,IAHCMH,11180,Continental Air Lines Inc.,29.98047222,-95.33972222,39.99798528,-82.89188278
7786,XE,IAH,CMH,IAHCMH,2462,Expressjet Airlines Inc.,29.98047222,-95.33972222,39.99798528,-82.89188278
7787,CO,IND,CMH,INDCMH,2,Continental Air Lines Inc.,39.71732917,-86.29438417,39.99798528,-82.89188278
7788,HP,IND,CMH,INDCMH,106,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),39.71732917,-86.29438417,39.99798528,-82.89188278
7789,OH,JAX,CMH,JAXCMH,1,Comair Inc.,30.49405556,-81.68786111,39.99798528,-82.89188278
7790,HP,LGA,CMH,LGACMH,2491,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),40.77724306,-73.87260917,39.99798528,-82.89188278
7791,MQ,LGA,CMH,LGACMH,10208,American Eagle Airlines Inc.,40.77724306,-73.87260917,39.99798528,-82.89188278
7792,OH,LGA,CMH,LGACMH,2008,Comair Inc.,40.77724306,-73.87260917,39.99798528,-82.89188278
7793,US,LGA,CMH,LGACMH,5845,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),40.77724306,-73.87260917,39.99798528,-82.89188278
7794,OH,LIT,CMH,LITCMH,1,Comair Inc.,34.72939611,-92.22424556,39.99798528,-82.89188278
7795,OO,MCI,CMH,MCICMH,410,Skywest Airlines Inc.,39.29760528,-94.71390556,39.99798528,-82.89188278
7796,HP,MDW,CMH,MDWCMH,5794,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),41.7859825,-87.75242444,39.99798528,-82.89188278
7797,OH,MDW,CMH,MDWCMH,1,Comair Inc.,41.7859825,-87.75242444,39.99798528,-82.89188278
7798,WN,MDW,CMH,MDWCMH,24012,Southwest Airlines Co.,41.7859825,-87.75242444,39.99798528,-82.89188278
7799,9E,MEM,CMH,MEMCMH,916,Pinnacle Airlines Inc.,35.04241667,-89.97666667,39.99798528,-82.89188278
7800,NW,MEM,CMH,MEMCMH,2983,Northwest Airlines Inc.,35.04241667,-89.97666667,39.99798528,-82.89188278
7801,OO,MKE,CMH,MKECMH,626,Skywest Airlines Inc.,42.94722222,-87.89658333,39.99798528,-82.89188278
7802,9E,MSP,CMH,MSPCMH,318,Pinnacle Airlines Inc.,44.88054694,-93.2169225,39.99798528,-82.89188278
7803,NW,MSP,CMH,MSPCMH,12416,Northwest Airlines Inc.,44.88054694,-93.2169225,39.99798528,-82.89188278
7804,TW,OMA,CMH,OMACMH,1,Trans World Airways LLC,41.30251861,-95.89417306,39.99798528,-82.89188278
7805,HP,PHL,CMH,PHLCMH,2459,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),39.87195278,-75.24114083,39.99798528,-82.89188278
7806,US,PHL,CMH,PHLCMH,12583,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),39.87195278,-75.24114083,39.99798528,-82.89188278
7807,WN,PHL,CMH,PHLCMH,1586,Southwest Airlines Co.,39.87195278,-75.24114083,39.99798528,-82.89188278
7808,OH,PIT,CMH,PITCMH,2,Comair Inc.,40.49146583,-80.23287083,39.99798528,-82.89188278
7809,US,PIT,CMH,PITCMH,13257,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),40.49146583,-80.23287083,39.99798528,-82.89188278
7810,MQ,RDU,CMH,RDUCMH,4101,American Eagle Airlines Inc.,35.87763889,-78.78747222,39.99798528,-82.89188278
7811,DL,RSW,CMH,RSWCMH,384,Delta Air Lines Inc.,26.53616667,-81.75516667,39.99798528,-82.89188278
7812,HP,RSW,CMH,RSWCMH,846,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),26.53616667,-81.75516667,39.99798528,-82.89188278
7813,OH,RSW,CMH,RSWCMH,493,Comair Inc.,26.53616667,-81.75516667,39.99798528,-82.89188278
7814,US,RSW,CMH,RSWCMH,17,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),26.53616667,-81.75516667,39.99798528,-82.89188278
7815,AA,SDF,CMH,SDFCMH,1,American Airlines Inc.,38.17438889,-85.736,39.99798528,-82.89188278
7816,DL,SLC,CMH,SLCCMH,202,Delta Air Lines Inc.,40.78838778,-111.9777731,39.99798528,-82.89188278
7817,OO,SLC,CMH,SLCCMH,102,Skywest Airlines Inc.,40.78838778,-111.9777731,39.99798528,-82.89188278
7818,OH,SRQ,CMH,SRQCMH,1,Comair Inc.,27.39533333,-82.55411111,39.99798528,-82.89188278
7819,AA,STL,CMH,STLCMH,3168,American Airlines Inc.,38.74768694,-90.35998972,39.99798528,-82.89188278
7820,TW,STL,CMH,STLCMH,12436,Trans World Airways LLC,38.74768694,-90.35998972,39.99798528,-82.89188278
7821,WN,STL,CMH,STLCMH,8360,Southwest Airlines Co.,38.74768694,-90.35998972,39.99798528,-82.89188278
7822,CO,EWR,CMH,EWRCMH,10005,Continental Air Lines Inc.,40.69249722,-74.16866056,39.99798528,-82.89188278
7823,HP,EWR,CMH,EWRCMH,4933,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),40.69249722,-74.16866056,39.99798528,-82.89188278
7824,XE,EWR,CMH,EWRCMH,5298,Expressjet Airlines Inc.,40.69249722,-74.16866056,39.99798528,-82.89188278
7825,B6,JFK,CMH,JFKCMH,1534,JetBlue Airways,40.63975111,-73.77892556,39.99798528,-82.89188278
7826,OH,JFK,CMH,JFKCMH,1292,Comair Inc.,40.63975111,-73.77892556,39.99798528,-82.89188278
7827,XE,JFK,CMH,JFKCMH,68,Expressjet Airlines Inc.,40.63975111,-73.77892556,39.99798528,-82.89188278
7828,HP,LAS,CMH,LASCMH,10176,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),36.08036111,-115.1523333,39.99798528,-82.89188278
7829,US,LAS,CMH,LASCMH,1393,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),36.08036111,-115.1523333,39.99798528,-82.89188278
7830,WN,LAS,CMH,LASCMH,4337,Southwest Airlines Co.,36.08036111,-115.1523333,39.99798528,-82.89188278
7831,DL,LAX,CMH,LAXCMH,572,Delta Air Lines Inc.,33.94253611,-118.4080744,39.99798528,-82.89188278
7832,HP,LAX,CMH,LAXCMH,2843,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),33.94253611,-118.4080744,39.99798528,-82.89188278
7833,DL,MCO,CMH,MCOCMH,5688,Delta Air Lines Inc.,28.42888889,-81.31602778,39.99798528,-82.89188278
7834,HP,MCO,CMH,MCOCMH,2320,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),28.42888889,-81.31602778,39.99798528,-82.89188278
7835,NW,MCO,CMH,MCOCMH,14,Northwest Airlines Inc.,28.42888889,-81.31602778,39.99798528,-82.89188278
7836,OH,MCO,CMH,MCOCMH,103,Comair Inc.,28.42888889,-81.31602778,39.99798528,-82.89188278
7837,US,MCO,CMH,MCOCMH,204,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),28.42888889,-81.31602778,39.99798528,-82.89188278
7838,WN,MCO,CMH,MCOCMH,4890,Southwest Airlines Co.,28.42888889,-81.31602778,39.99798528,-82.89188278
7839,HP,MIA,CMH,MIACMH,187,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),25.79325,-80.29055556,39.99798528,-82.89188278
7840,MQ,MIA,CMH,MIACMH,1740,American Eagle Airlines Inc.,25.79325,-80.29055556,39.99798528,-82.89188278
7841,AA,ORD,CMH,ORDCMH,982,American Airlines Inc.,41.979595,-87.90446417,39.99798528,-82.89188278
7842,DH,ORD,CMH,ORDCMH,74,Independence Air,41.979595,-87.90446417,39.99798528,-82.89188278
7843,MQ,ORD,CMH,ORDCMH,21418,American Eagle Airlines Inc.,41.979595,-87.90446417,39.99798528,-82.89188278
7844,OO,ORD,CMH,ORDCMH,678,Skywest Airlines Inc.,41.979595,-87.90446417,39.99798528,-82.89188278
7845,UA,ORD,CMH,ORDCMH,23268,United Air Lines Inc.,41.979595,-87.90446417,39.99798528,-82.89188278
7846,HP,PBI,CMH,PBICMH,146,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),26.68316194,-80.09559417,39.99798528,-82.89188278
7847,HP,PHX,CMH,PHXCMH,13132,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),33.43416667,-112.0080556,39.99798528,-82.89188278
7848,US,PHX,CMH,PHXCMH,1452,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),33.43416667,-112.0080556,39.99798528,-82.89188278
7849,WN,PHX,CMH,PHXCMH,2462,Southwest Airlines Co.,33.43416667,-112.0080556,39.99798528,-82.89188278
7850,DL,TPA,CMH,TPACMH,3184,Delta Air Lines Inc.,27.97547222,-82.53325,39.99798528,-82.89188278
7851,HP,TPA,CMH,TPACMH,885,America West Airlines Inc. (Merged with US Airways 9/05. Stopped reporting 10/07.),27.97547222,-82.53325,39.99798528,-82.89188278
7852,OH,TPA,CMH,TPACMH,92,Comair Inc.,27.97547222,-82.53325,39.99798528,-82.89188278
7853,WN,TPA,CMH,TPACMH,7796,Southwest Airlines Co.,27.97547222,-82.53325,39.99798528,-82.89188278
7854,DL,ATL,COS,ATLCOS,7002,Delta Air Lines Inc.,33.64044444,-84.42694444,38.80580556,-104.70025
7855,OO,ATL,COS,ATLCOS,300,Skywest Airlines Inc.,33.64044444,-84.42694444,38.80580556,-104.70025
7856,OO,AUS,COS,AUSCOS,1,Skywest Airlines Inc.,30.19453278,-97.66987194,38.80580556,-104.70025
7857,XE,AUS,COS,AUSCOS,1,Expressjet Airlines Inc.,30.19453278,-97.66987194,38.80580556,-104.70025
7858,OO,BHM,COS,BHMCOS,3,Skywest Airlines Inc.,33.56294306,-86.75354972,38.80580556,-104.70025
7859,OO,BIL,COS,BILCOS,2,Skywest Airlines Inc.,45.8076625,-108.5428611,38.80580556,-104.70025
7860,OO,BIS,COS,BISCOS,1,Skywest Airlines Inc.,46.77411111,-100.7467222,38.80580556,-104.70025
7861,OO,BNA,COS,BNACOS,2,Skywest Airlines Inc.,36.12447667,-86.67818222,38.80580556,-104.70025
7862,OO,BTV,COS,BTVCOS,1,Skywest Airlines Inc.,44.47300361,-73.1503125,38.80580556,-104.70025
7863,OO,BZN,COS,BZNCOS,3,Skywest Airlines Inc.,45.77690139,-111.1530072,38.80580556,-104.70025
7864,OO,CID,COS,CIDCOS,2,Skywest Airlines Inc.,41.88458833,-91.71087222,38.80580556,-104.70025
7865,OO,CLE,COS,CLECOS,2,Skywest Airlines Inc.,41.41089417,-81.84939667,38.80580556,-104.70025
7866,DL,CVG,COS,CVGCOS,3441,Delta Air Lines Inc.,39.04614278,-84.6621725,38.80580556,-104.70025
7867,OH,CVG,COS,CVGCOS,2288,Comair Inc.,39.04614278,-84.6621725,38.80580556,-104.70025
7868,OO,CVG,COS,CVGCOS,2,Skywest Airlines Inc.,39.04614278,-84.6621725,38.80580556,-104.70025
7869,AA,DEN,COS,DENCOS,1,American Airlines Inc.,39.85840806,-104.6670019,38.80580556,-104.70025
7870,OH,DEN,COS,DENCOS,1,Comair Inc.,39.85840806,-104.6670019,38.80580556,-104.70025
7871,OO,DEN,COS,DENCOS,9106,Skywest Airlines Inc.,39.85840806,-104.6670019,38.80580556,-104.70025
7872,UA,DEN,COS,DENCOS,20149,United Air Lines Inc.,39.85840806,-104.6670019,38.80580556,-104.70025
7873,YV,DEN,COS,DENCOS,2504,Mesa Airlines Inc.,39.85840806,-104.6670019,38.80580556,-104.70025
